location,month,total_cases,new_cases,total_deaths,new_deaths,case_fatality_rate
Afghanistan,02,6.0,1.0,0.0,0.0,0.0
Afghanistan,03,1164.0,174.0,27.0,4.0,0.023195876288659795
Afghanistan,04,27074.0,1952.0,890.0,60.0,0.03287286695722834
Afghanistan,05,225674.0,13081.0,5007.0,194.0,0.02218687132766734
Afghanistan,06,750944.0,16299.0,15016.0,494.0,0.01999616482720416
Afghanistan,07,1077247.0,5158.0,33518.0,532.0,0.031114498346247424
Afghanistan,08,1163297.0,1494.0,42101.0,119.0,0.03619110167051063
Afghanistan,09,1163868.0,1109.0,42987.0,57.0,0.036934600831022076
Afghanistan,10,1245948.0,2157.0,46287.0,78.0,0.0371500255227345
Afghanistan,11,1308111.0,4849.0,49133.0,257.0,0.037560268203539304
Afghanistan,12,1522209.0,5252.0,62357.0,396.0,0.040964808380452356
Africa,02,23.0,3.0,0.0,0.0,0.0
Africa,03,41307.0,5778.0,1255.0,200.0,0.03038225966543201
Africa,04,590658.0,32972.0,28114.0,1434.0,0.04759776384980818
Africa,05,2646734.0,107806.0,86018.0,2588.0,0.03249967696035945
Africa,06,7891288.0,258342.0,210019.0,5924.0,0.026614033095737982
Africa,07,20679069.0,523179.0,453270.0,9536.0,0.021919265320890412
Africa,08,34466759.0,324155.0,787128.0,10130.0,0.022837308259822168
Africa,09,41152839.0,229700.0,992660.0,6051.0,0.02412130059848362
Africa,10,50495086.0,303539.0,1218154.0,6990.0,0.02412420883885612
Africa,11,59462318.0,388849.0,1428226.0,9139.0,0.024019009820639686
Africa,12,75832446.0,586136.0,1796945.0,13476.0,0.023696255294204806
Albania,02,0.0,0.0,0.0,0.0,
Albania,03,2232.0,243.0,91.0,15.0,0.04077060931899642
Albania,04,15632.0,530.0,728.0,16.0,0.0465711361310133
Albania,05,28873.0,364.0,975.0,2.0,0.03376857271499325
Albania,06,50880.0,1398.0,1221.0,29.0,0.023997641509433964
Albania,07,119660.0,2741.0,3302.0,95.0,0.027594852080895873
Albania,08,230278.0,4237.0,6945.0,127.0,0.030159198881352104
Albania,09,350148.0,4136.0,10286.0,103.0,0.029376149513919828
Albania,10,523084.0,7226.0,13731.0,122.0,0.026250086028247854
Albania,11,866248.0,17307.0,19239.0,301.0,0.02220957508704205
Albania,12,1540509.0,20134.0,31857.0,371.0,0.020679528649297084
Algeria,02,5.0,1.0,0.0,0.0,0.0
Algeria,03,4823.0,715.0,324.0,44.0,0.06717810491395397
Algeria,04,69497.0,3290.0,9197.0,406.0,0.13233664762507735
Algeria,05,211394.0,5388.0,16901.0,203.0,0.07995023510601058
Algeria,06,337819.0,4513.0,23600.0,259.0,0.06985989538776682
Algeria,07,674286.0,16487.0,32720.0,298.0,0.048525403167202046
Algeria,08,1185076.0,14100.0,42428.0,300.0,0.03580192325217961
Algeria,09,1458290.0,7036.0,48964.0,226.0,0.033576311981841744
Algeria,10,1683631.0,6412.0,57192.0,228.0,0.033969438671537885
Algeria,11,2074384.0,25257.0,65248.0,467.0,0.03145415699311217
Algeria,12,2884170.0,16411.0,81232.0,325.0,0.02816477530797422
Andorra,03,2787.0,376.0,39.0,12.0,0.013993541442411194
Andorra,04,19106.0,369.0,917.0,30.0,0.0479953941170313
Andorra,05,23498.0,19.0,1518.0,9.0,0.0646012426589497
Andorra,06,25511.0,91.0,1545.0,1.0,0.06056211046215358
Andorra,07,27174.0,70.0,1612.0,0.0,0.059321410171487454
Andorra,08,31382.0,251.0,1632.0,1.0,0.05200433369447454
Andorra,09,45275.0,874.0,1590.0,0.0,0.035118718939812256
Andorra,10,103067.0,2706.0,1895.0,22.0,0.018386098363200636
Andorra,11,174907.0,1989.0,2266.0,1.0,0.01295545632822014
Andorra,12,230115.0,1304.0,2478.0,8.0,0.010768528779088717
Angola,03,48.0,7.0,6.0,2.0,0.125
Angola,04,601.0,20.0,60.0,0.0,0.09983361064891846
Angola,05,1639.0,59.0,85.0,2.0,0.05186089078706528
Angola,06,4660.0,198.0,210.0,9.0,0.045064377682403435
Angola,07,20049.0,864.0,915.0,39.0,0.04563818644321412
Angola,08,59160.0,1506.0,2627.0,56.0,0.04440500338066261
Angola,09,111469.0,2318.0,4268.0,75.0,0.03828867218688604
Angola,10,233349.0,5833.0,7325.0,101.0,0.03139074947824932
Angola,11,404417.0,4334.0,9636.0,64.0,0.02382689155005848
Angola,12,508018.0,2414.0,11686.0,57.0,0.023003121936624293
Antigua and Barbuda,03,61.0,7.0,0.0,0.0,0.0
Antigua and Barbuda,04,617.0,17.0,62.0,3.0,0.10048622366288493
Antigua and Barbuda,05,776.0,2.0,93.0,0.0,0.11984536082474227
Antigua and Barbuda,06,1026.0,43.0,90.0,0.0,0.08771929824561403
Antigua and Barbuda,07,2366.0,22.0,93.0,0.0,0.03930684699915469
Antigua and Barbuda,08,2881.0,3.0,93.0,0.0,0.032280458174245054
Antigua and Barbuda,09,2886.0,7.0,90.0,0.0,0.031185031185031187
Antigua and Barbuda,10,3586.0,27.0,93.0,0.0,0.025934188510875627
Antigua and Barbuda,11,4047.0,13.0,107.0,1.0,0.026439337781072398
Antigua and Barbuda,12,4656.0,18.0,143.0,1.0,0.030713058419243985
Argentina,01,0.0,0.0,0.0,0.0,
Argentina,02,0.0,0.0,0.0,0.0,
Argentina,03,6529.0,1054.0,158.0,27.0,0.024199724306938276
Argentina,04,77576.0,3374.0,3482.0,191.0,0.04488501598432505
Argentina,05,275556.0,12423.0,11562.0,321.0,0.04195880329225275
Argentina,06,1091252.0,47679.0,26775.0,768.0,0.02453603750554409
Argentina,07,3728771.0,126772.0,69223.0,2236.0,0.018564561889158653
Argentina,08,9244163.0,226433.0,183974.0,5117.0,0.0199016395535215
Argentina,09,17545982.0,333266.0,371729.0,8277.0,0.02118599004604017
Argentina,10,29922509.0,415923.0,795200.0,14065.0,0.026575311582327538
Argentina,11,39307295.0,257609.0,1062692.0,7728.0,0.02703549048592634
Argentina,12,47136788.0,200981.0,1278031.0,4515.0,0.02711323902680853
Armenia,03,4099.0,532.0,12.0,3.0,0.002927543303244694
Armenia,04,36511.0,1534.0,527.0,29.0,0.014434006189915367
Armenia,05,151445.0,7216.0,2012.0,99.0,0.013285351117567434
Armenia,06,520967.0,16260.0,8745.0,312.0,0.01678609201734467
Armenia,07,1026463.0,13008.0,18701.0,295.0,0.018218873938953474
Armenia,08,1286089.0,5231.0,25394.0,141.0,0.01974513427919841
Armenia,09,1398359.0,6578.0,27637.0,80.0,0.01976388037692753
Armenia,10,2012415.0,39454.0,33744.0,382.0,0.016767913178941718
Armenia,11,3480514.0,45311.0,53074.0,823.0,0.015248897145651476
Armenia,12,4636215.0,24285.0,78705.0,659.0,0.01697613247012919
Asia,01,38390.0,9333.0,889.0,196.0,0.023157072154206825
Asia,02,1654770.0,73831.0,46753.0,2691.0,0.028253473292360873
Asia,03,3594204.0,95313.0,140627.0,4232.0,0.0391260484936303
Asia,04,10362124.0,341931.0,386995.0,11570.0,0.037347072858807714
Asia,05,24792598.0,617814.0,761592.0,12125.0,0.03071852332700268
Asia,06,50941843.0,1166426.0,1292449.0,26152.0,0.025371068730277387
Asia,07,100765958.0,1991314.0,2366069.0,39743.0,0.023480836653187974
Asia,08,176605239.0,2817359.0,3727548.0,45881.0,0.021106667169709502
Asia,09,268165429.0,3554777.0,5081362.0,52510.0,0.018948609516702467
Asia,10,381831902.0,3045973.0,6847319.0,48211.0,0.0179328101296261
Asia,11,456260142.0,3076661.0,8039818.0,48833.0,0.01762112720334883
Asia,12,592609597.0,3080524.0,9814959.0,45251.0,0.01656226805925318
Australia,01,38.0,9.0,0.0,0.0,0.0
Australia,02,431.0,16.0,0.0,0.0,0.0
Australia,03,35679.0,4534.0,190.0,18.0,0.005325261358221923
Australia,04,188206.0,2207.0,1817.0,75.0,0.009654314952764524
Australia,05,217625.0,436.0,3071.0,10.0,0.01411143021252154
Australia,06,222611.0,718.0,3075.0,1.0,0.013813333572914187
Australia,07,361720.0,9360.0,3996.0,97.0,0.011047218843304214
Australia,08,711091.0,8539.0,13006.0,456.0,0.018290204769853647
Australia,09,800899.0,1277.0,24475.0,231.0,0.030559408864288755
Australia,10,848364.0,499.0,27949.0,19.0,0.032944585107336
Australia,11,832514.0,317.0,27212.0,1.0,0.032686537403575196
Australia,12,872046.0,513.0,28153.0,1.0,0.03228384741171911
Austria,02,19.0,9.0,0.0,0.0,0.0
Austria,03,84802.0,10171.0,626.0,128.0,0.007381901370250701
Austria,04,417242.0,5272.0,11663.0,456.0,0.027952603045714477
Austria,05,500479.0,1279.0,19474.0,84.0,0.038910723526861264
Austria,06,515592.0,1035.0,20495.0,37.0,0.03975042281493894
Austria,07,600464.0,3364.0,21997.0,13.0,0.036633336886141385
Austria,08,735971.0,6308.0,22523.0,15.0,0.030603108002896853
Austria,09,1058863.0,17375.0,22824.0,66.0,0.02155519647017603
Austria,10,2039236.0,60112.0,28062.0,310.0,0.013761035995833735
Austria,11,6048662.0,177531.0,59076.0,2075.0,0.009766788092969983
Austria,12,10147084.0,78359.0,149705.0,3038.0,0.014753499626099478
Azerbaijan,03,1928.0,298.0,37.0,5.0,0.019190871369294607
Azerbaijan,04,35353.0,1506.0,429.0,19.0,0.012134755183435635
Azerbaijan,05,101560.0,3690.0,1227.0,39.0,0.012081528160693186
Azerbaijan,06,326549.0,12030.0,3939.0,150.0,0.012062508230005297
Azerbaijan,07,794844.0,14354.0,10407.0,235.0,0.013093135256729622
Azerbaijan,08,1065366.0,4557.0,15562.0,86.0,0.014607186638206964
Azerbaijan,09,1156339.0,3794.0,16972.0,57.0,0.014677356726703847
Azerbaijan,10,1403733.0,15040.0,19697.0,139.0,0.014031870733251978
Azerbaijan,11,2434291.0,65907.0,30250.0,662.0,0.012426616209812221
Azerbaijan,12,5629069.0,97524.0,63398.0,1249.0,0.01126260843489394
Bahamas,03,99.0,14.0,0.0,0.0,0.0
Bahamas,04,1578.0,67.0,235.0,11.0,0.14892268694550062
Bahamas,05,2933.0,21.0,341.0,0.0,0.11626321172860553
Bahamas,06,3100.0,2.0,330.0,0.0,0.1064516129032258
Bahamas,07,6403.0,470.0,347.0,3.0,0.05419334686865532
Bahamas,08,41780.0,1643.0,792.0,36.0,0.018956438487314504
Bahamas,09,93104.0,1906.0,2105.0,46.0,0.022609125279257604
Bahamas,10,170339.0,2591.0,3612.0,48.0,0.021204774009475222
Bahamas,11,215718.0,827.0,4721.0,19.0,0.021885053634838076
Bahamas,12,238552.0,330.0,5125.0,7.0,0.02148378550588551
Bahrain,02,167.0,41.0,0.0,0.0,0.0
Bahrain,03,7765.0,526.0,41.0,4.0,0.005280103026400515
Bahrain,04,48676.0,2473.0,190.0,4.0,0.003903360999260416
Bahrain,05,210502.0,8358.0,349.0,11.0,0.001657941492242354
Bahrain,06,575360.0,15360.0,1441.0,68.0,0.002504518909899889
Bahrain,07,1074705.0,14224.0,3672.0,60.0,0.0034167515736876633
Bahrain,08,1447593.0,10990.0,5311.0,43.0,0.003668848909880056
Bahrain,09,1856231.0,18892.0,6496.0,61.0,0.003499564439986187
Bahrain,10,2388821.0,10781.0,8985.0,70.0,0.0037612696807337175
Bahrain,11,2539313.0,5311.0,10017.0,20.0,0.00394476773836073
Bahrain,12,2780573.0,5719.0,10767.0,11.0,0.0038722234589776998
Bangladesh,03,546.0,51.0,49.0,5.0,0.08974358974358974
Bangladesh,04,70283.0,7616.0,2153.0,163.0,0.03063329681430787
Bangladesh,05,731311.0,39486.0,10746.0,482.0,0.014694158846236417
Bangladesh,06,2836656.0,98330.0,37194.0,1197.0,0.01311191769463763
Bangladesh,07,6049862.0,92178.0,77720.0,1264.0,0.012846574021027256
Bangladesh,08,8565945.0,75335.0,114101.0,1170.0,0.013320304998456095
Bangladesh,09,10232791.0,50483.0,143910.0,970.0,0.014063611775125672
Bangladesh,10,11965030.0,44205.0,174118.0,672.0,0.014552240988948627
Bangladesh,11,13055589.0,57248.0,187421.0,721.0,0.01435561428902212
Bangladesh,12,15301465.0,48578.0,221327.0,915.0,0.014464432000465315
Barbados,03,255.0,34.0,0.0,0.0,0.0
Barbados,04,2071.0,47.0,122.0,7.0,0.0589087397392564
Barbados,05,2697.0,11.0,217.0,0.0,0.08045977011494253
Barbados,06,2860.0,5.0,210.0,0.0,0.07342657342657342
Barbados,07,3209.0,13.0,217.0,0.0,0.06762231224680586
Barbados,08,4654.0,64.0,217.0,0.0,0.04662655779974216
Barbados,09,5515.0,16.0,210.0,0.0,0.038077969174977334
Barbados,10,6692.0,47.0,217.0,0.0,0.032426778242677826
Barbados,11,7563.0,39.0,210.0,0.0,0.027766759222530742
Barbados,12,9713.0,107.0,217.0,0.0,0.022341192216616904
Belarus,02,2.0,1.0,0.0,0.0,0.0
Belarus,03,1465.0,151.0,1.0,1.0,0.0006825938566552901
Belarus,04,150554.0,13875.0,1171.0,88.0,0.0077779401410789486
Belarus,05,888892.0,28529.0,4986.0,146.0,0.005609230367693713
Belarus,06,1626878.0,19562.0,9483.0,157.0,0.005828955828279686
Belarus,07,2029325.0,5690.0,14953.0,167.0,0.007368459955896665
Belarus,08,2159686.0,4035.0,19080.0,122.0,0.008834617624969556
Belarus,09,2246305.0,6788.0,22796.0,152.0,0.010148221189909651
Belarus,10,2701983.0,19851.0,28380.0,147.0,0.010503396949573703
Belarus,11,3481029.0,38165.0,31736.0,178.0,0.00911684447328649
Belarus,12,5144839.0,57637.0,40022.0,266.0,0.0077790578091948065
Belgium,02,26.0,1.0,0.0,0.0,0.0
Belgium,03,89009.0,12774.0,3145.0,705.0,0.035333505600557244
Belgium,04,993613.0,35744.0,132664.0,6889.0,0.13351677162033912
Belgium,05,1688377.0,9862.0,273995.0,1873.0,0.1622830682957657
Belgium,06,1801706.0,3046.0,289543.0,280.0,0.1607049096800477
Belgium,07,1979139.0,7324.0,303682.0,94.0,0.15344147126604044
Belgium,08,2409779.0,16485.0,307232.0,54.0,0.1274938490210098
Belgium,09,2955815.0,33216.0,298143.0,121.0,0.1008665968607643
Belgium,10,7060830.0,310777.0,325069.0,1609.0,0.046038355264182824
Belgium,11,15807456.0,148116.0,432647.0,5020.0,0.027369805742302872
Belgium,12,19046283.0,69151.0,565082.0,2883.0,0.029668886049839752
Belize,03,18.0,3.0,0.0,0.0,0.0
Belize,04,411.0,15.0,46.0,2.0,0.11192214111922141
Belize,05,558.0,0.0,62.0,0.0,0.1111111111111111
Belize,06,633.0,6.0,60.0,0.0,0.0947867298578199
Belize,07,1208.0,24.0,62.0,0.0,0.05132450331125828
Belize,08,13861.0,959.0,163.0,11.0,0.011759613303513454
Belize,09,45432.0,985.0,578.0,14.0,0.012722310265891882
Belize,10,84329.0,1495.0,1286.0,32.0,0.015249795444034674
Belize,11,142741.0,2367.0,2883.0,89.0,0.020197420502868834
Belize,12,285706.0,4922.0,6300.0,100.0,0.02205063946854459
Benin,03,68.0,9.0,0.0,0.0,0.0
Benin,04,1178.0,55.0,25.0,1.0,0.021222410865874362
Benin,05,6566.0,168.0,73.0,2.0,0.011117879987816022
Benin,06,17757.0,967.0,264.0,18.0,0.014867376245987498
Benin,07,46022.0,606.0,876.0,15.0,0.019034374864195385
Benin,08,62855.0,340.0,1195.0,4.0,0.01901201177312863
Benin,09,68013.0,212.0,1201.0,1.0,0.017658388837428138
Benin,10,76944.0,286.0,1271.0,0.0,0.01651850696610522
Benin,11,85621.0,372.0,1284.0,2.0,0.014996320996017332
Benin,12,97112.0,236.0,1363.0,1.0,0.0140353406376143
Bhutan,03,46.0,4.0,0.0,0.0,0.0
Bhutan,04,167.0,3.0,0.0,0.0,0.0
Bhutan,05,561.0,36.0,0.0,0.0,0.0
Bhutan,06,1897.0,34.0,0.0,0.0,0.0
Bhutan,07,2700.0,24.0,0.0,0.0,0.0
Bhutan,08,4396.0,124.0,0.0,0.0,0.0
Bhutan,09,7485.0,57.0,0.0,0.0,0.0
Bhutan,10,9919.0,67.0,0.0,0.0,0.0
Bhutan,11,11234.0,61.0,0.0,0.0,0.0
Bhutan,12,15035.0,260.0,0.0,0.0,0.0
Bolivia,03,682.0,107.0,11.0,6.0,0.016129032258064516
Bolivia,04,14801.0,1060.0,887.0,56.0,0.05992838321735018
Bolivia,05,137671.0,8815.0,5482.0,251.0,0.03981956984404849
Bolivia,06,614758.0,23237.0,20104.0,810.0,0.032702299116074945
Bolivia,07,1700323.0,43570.0,62947.0,1854.0,0.037020613142326485
Bolivia,08,3085662.0,39809.0,126236.0,2050.0,0.040910508020645164
Bolivia,09,3821303.0,18713.0,212820.0,2938.0,0.05569304501632035
Bolivia,10,4317118.0,6446.0,260850.0,760.0,0.060422253920323694
Bolivia,11,4298716.0,2951.0,265610.0,232.0,0.06178821769105007
Bolivia,12,4637462.0,15416.0,280226.0,208.0,0.060426586783891706
Bosnia and Herzegovina,03,2826.0,420.0,50.0,13.0,0.017692852087756547
Bosnia and Herzegovina,04,33408.0,1337.0,1272.0,56.0,0.03807471264367816
Bosnia and Herzegovina,05,68816.0,753.0,3748.0,84.0,0.054464078121367124
Bosnia and Herzegovina,06,95167.0,1943.0,5006.0,33.0,0.052602267592758
Bosnia and Herzegovina,07,241630.0,7423.0,7577.0,153.0,0.03135786119273269
Bosnia and Herzegovina,08,494986.0,8088.0,14810.0,270.0,0.02992003814249292
Bosnia and Herzegovina,09,721110.0,7505.0,21892.0,247.0,0.030358752478817377
Bosnia and Herzegovina,10,1082304.0,22621.0,30973.0,378.0,0.02861765271125303
Bosnia and Herzegovina,11,2143108.0,37811.0,58331.0,1447.0,0.02721794701900231
Bosnia and Herzegovina,12,3166283.0,23084.0,107176.0,1369.0,0.03384915372378274
Botswana,03,7.0,4.0,1.0,1.0,0.14285714285714285
Botswana,04,437.0,19.0,30.0,0.0,0.06864988558352403
Botswana,05,843.0,12.0,31.0,0.0,0.036773428232502965
Botswana,06,2211.0,192.0,30.0,0.0,0.013568521031207599
Botswana,07,14959.0,577.0,36.0,1.0,0.0024065779798114846
Botswana,08,37084.0,829.0,87.0,4.0,0.0023460252399956855
Botswana,09,73122.0,1539.0,345.0,10.0,0.0047181422827603185
Botswana,10,144559.0,3470.0,610.0,8.0,0.004219730352312896
Botswana,11,261748.0,4100.0,858.0,10.0,0.003277962009260816
Botswana,12,398982.0,4063.0,1162.0,8.0,0.002912412088765909
Brazil,02,5.0,2.0,0.0,0.0,0.0
Brazil,03,37127.0,5715.0,976.0,201.0,0.026288146093139765
Brazil,04,1048506.0,81470.0,66571.0,5805.0,0.06349129141845636
Brazil,05,7944285.0,427662.0,509030.0,23308.0,0.06407499227432047
Brazil,06,28161222.0,887192.0,1353392.0,30280.0,0.048058709952288295
Brazil,07,62641865.0,1260444.0,2370476.0,32881.0,0.037841721347217236
Brazil,08,102903896.0,1245787.0,3345405.0,28906.0,0.03250999359635519
Brazil,09,132059962.0,902663.0,4004352.0,22571.0,0.030322225899171468
Brazil,10,160991539.0,724670.0,4732789.0,15932.0,0.02939774990286912
Brazil,11,176837421.0,800273.0,4986319.0,13236.0,0.02819719362453267
Brazil,12,218249737.0,1340095.0,5702548.0,21829.0,0.02612854465891063
Brunei,03,1688.0,129.0,4.0,1.0,0.002369668246445498
Brunei,04,4089.0,9.0,30.0,0.0,0.007336757153338224
Brunei,05,4354.0,3.0,36.0,1.0,0.008268259072117593
Brunei,06,4230.0,0.0,75.0,1.0,0.01773049645390071
Brunei,07,4371.0,0.0,93.0,0.0,0.02127659574468085
Brunei,08,4416.0,3.0,93.0,0.0,0.021059782608695652
Brunei,09,4355.0,2.0,90.0,0.0,0.02066590126291619
Brunei,10,4554.0,2.0,93.0,0.0,0.020421607378129116
Brunei,11,4455.0,2.0,90.0,0.0,0.020202020202020204
Brunei,12,4715.0,7.0,93.0,0.0,0.019724284199363732
Bulgaria,03,3576.0,399.0,71.0,8.0,0.019854586129753916
Bulgaria,04,25790.0,1107.0,1111.0,58.0,0.043078712679333074
Bulgaria,05,65828.0,1007.0,3285.0,74.0,0.04990277693382755
Bulgaria,06,105731.0,2476.0,5500.0,90.0,0.052018802432588364
Bulgaria,07,254933.0,6701.0,9167.0,153.0,0.03595846751891674
Bulgaria,08,443823.0,4576.0,15642.0,246.0,0.03524377961484646
Bulgaria,09,552189.0,4567.0,22024.0,196.0,0.03988489448359167
Bulgaria,10,962977.0,32011.0,30756.0,454.0,0.031938457512484725
Bulgaria,11,3044632.0,92456.0,72503.0,2756.0,0.02381338697090486
Bulgaria,12,5636378.0,56966.0,187730.0,3541.0,0.03330685060512265
Burkina Faso,03,1901.0,261.0,86.0,14.0,0.04523934771173067
Burkina Faso,04,15230.0,384.0,921.0,29.0,0.06047275114904793
Burkina Faso,05,24013.0,202.0,1555.0,10.0,0.064756590180319
Burkina Faso,06,27120.0,115.0,1590.0,0.0,0.0586283185840708
Burkina Faso,07,32311.0,144.0,1643.0,0.0,0.05084955587880288
Burkina Faso,08,38874.0,262.0,1687.0,2.0,0.04339661470391521
Burkina Faso,09,51159.0,688.0,1679.0,3.0,0.032819249789870795
Burkina Faso,10,72258.0,444.0,1960.0,9.0,0.027125024218771623
Burkina Faso,11,79775.0,386.0,2028.0,1.0,0.025421497963020998
Burkina Faso,12,143616.0,3821.0,2276.0,17.0,0.015847816399286986
Burundi,03,2.0,2.0,0.0,0.0,0.0
Burundi,04,183.0,9.0,18.0,1.0,0.09836065573770492
Burundi,05,889.0,52.0,31.0,0.0,0.03487064116985377
Burundi,06,3219.0,107.0,30.0,0.0,0.009319664492078284
Burundi,07,8597.0,217.0,31.0,0.0,0.0036059090380365245
Burundi,08,12907.0,58.0,31.0,0.0,0.002401797474238785
Burundi,09,14171.0,63.0,30.0,0.0,0.0021169995060334487
Burundi,10,16650.0,77.0,31.0,0.0,0.0018618618618618619
Burundi,11,19096.0,103.0,30.0,0.0,0.0015710096355257646
Burundi,12,23099.0,130.0,44.0,1.0,0.0019048443655569505
Cambodia,01,5.0,1.0,0.0,0.0,0.0
Cambodia,02,29.0,0.0,0.0,0.0,0.0
Cambodia,03,1225.0,108.0,0.0,0.0,0.0
Cambodia,04,3583.0,13.0,0.0,0.0,0.0
Cambodia,05,3804.0,3.0,0.0,0.0,0.0
Cambodia,06,3885.0,16.0,0.0,0.0,0.0
Cambodia,07,5473.0,98.0,0.0,0.0,0.0
Cambodia,08,8173.0,35.0,0.0,0.0,0.0
Cambodia,09,8247.0,3.0,0.0,0.0,0.0
Cambodia,10,8809.0,14.0,0.0,0.0,0.0
Cambodia,11,9085.0,35.0,0.0,0.0,0.0
Cambodia,12,11076.0,52.0,0.0,0.0,0.0
Cameroon,03,1067.0,193.0,24.0,6.0,0.022492970946579195
Cameroon,04,30497.0,1639.0,825.0,55.0,0.027051841164704726
Cameroon,05,109504.0,4072.0,4122.0,130.0,0.037642460549386324
Cameroon,06,295083.0,6688.0,7717.0,122.0,0.026151964023681473
Cameroon,07,477610.0,4663.0,11230.0,78.0,0.023512908021188834
Cameroon,08,570225.0,1887.0,12455.0,20.0,0.021842255250120568
Cameroon,09,606411.0,1696.0,12476.0,7.0,0.020573505427836897
Cameroon,10,662489.0,955.0,13121.0,8.0,0.019805611866763072
Cameroon,11,690210.0,2652.0,12999.0,11.0,0.018833398530881906
Cameroon,12,788845.0,1832.0,13797.0,11.0,0.017490127971908295
Canada,01,12.0,4.0,0.0,0.0,0.0
Canada,02,234.0,16.0,0.0,0.0,0.0
Canada,03,52015.0,8507.0,777.0,152.0,0.014937998654234355
Canada,04,929888.0,45930.0,54153.0,4027.0,0.05823604563130184
Canada,05,2369720.0,38022.0,198652.0,3727.0,0.08382931316780041
Canada,06,3016433.0,13618.0,254102.0,874.0,0.08423923223224251
Canada,07,3460185.0,12184.0,276342.0,245.0,0.079863359907057
Canada,08,3854051.0,12637.0,282360.0,168.0,0.07326317166015707
Canada,09,4290890.0,30189.0,278084.0,198.0,0.06480800020508566
Canada,10,6126216.0,76206.0,305041.0,885.0,0.049792726864348234
Canada,11,9141329.0,144244.0,335239.0,1963.0,0.03667289515561687
Canada,12,15031370.0,202852.0,432388.0,3523.0,0.028765707982705502
Cape Verde,03,49.0,6.0,8.0,1.0,0.16326530612244897
Cape Verde,04,1423.0,115.0,30.0,0.0,0.02108222066057625
Cape Verde,05,9336.0,314.0,83.0,3.0,0.00889031705227078
Cape Verde,06,23482.0,792.0,218.0,11.0,0.00928370666893791
Cape Verde,07,58038.0,1224.0,606.0,8.0,0.01044143492194769
Cape Verde,08,98700.0,1433.0,1042.0,17.0,0.010557244174265451
Cape Verde,09,148629.0,2140.0,1446.0,20.0,0.009728922350281574
Cape Verde,10,232518.0,2769.0,2518.0,35.0,0.010829269131852158
Cape Verde,11,295451.0,1968.0,3052.0,10.0,0.010329970113487515
Cape Verde,12,353444.0,1079.0,3415.0,8.0,0.00966206810697027
Cayman Islands,12,0.0,0.0,0.0,0.0,
Central African Republic,03,41.0,3.0,0.0,0.0,0.0
Central African Republic,04,444.0,47.0,0.0,0.0,0.0
Central African Republic,05,11339.0,961.0,10.0,2.0,0.0008819119851838787
Central African Republic,06,70765.0,2734.0,559.0,45.0,0.00789938528933795
Central African Republic,07,134487.0,863.0,1677.0,12.0,0.012469606727787816
Central African Republic,08,144485.0,103.0,1874.0,3.0,0.012970204519500294
Central African Republic,09,143052.0,118.0,1860.0,0.0,0.013002264910661858
Central African Republic,10,150498.0,37.0,1922.0,0.0,0.012770933833007748
Central African Republic,11,146812.0,47.0,1877.0,1.0,0.012785058442089202
Central African Republic,12,153026.0,50.0,1953.0,0.0,0.012762537085201208
Chad,03,35.0,7.0,0.0,0.0,0.0
Chad,04,797.0,66.0,9.0,5.0,0.011292346298619825
Chad,05,14051.0,705.0,1345.0,60.0,0.09572272436125542
Chad,06,25427.0,88.0,2155.0,9.0,0.08475242852086365
Chad,07,27639.0,70.0,2314.0,1.0,0.08372227649336084
Chad,08,29949.0,77.0,2358.0,2.0,0.0787338475408194
Chad,09,33155.0,187.0,2417.0,8.0,0.07290001508068164
Chad,10,41806.0,283.0,2862.0,13.0,0.06845907286035498
Chad,11,47873.0,205.0,3002.0,3.0,0.0627075804733357
Chad,12,57171.0,425.0,3173.0,3.0,0.05550016616816218
Chile,02,14.0,2.0,0.0,0.0,0.0
Chile,03,18796.0,2842.0,50.0,12.0,0.002660140455416046
Chile,04,285413.0,14858.0,3274.0,215.0,0.011471096271017788
Chile,05,1763115.0,105848.0,15833.0,827.0,0.008980128919554312
Chile,06,6291295.0,155843.0,101418.0,4634.0,0.016120369494674786
Chile,07,9987599.0,76274.0,239257.0,3769.0,0.023955407100345136
Chile,08,11936049.0,56059.0,323785.0,1832.0,0.02712664802230621
Chile,09,13147124.0,51265.0,361583.0,1452.0,0.02750282114932513
Chile,10,15134758.0,47265.0,419247.0,1466.0,0.02770093846231304
Chile,11,15945192.0,41487.0,444645.0,1203.0,0.02788583542926294
Chile,12,17938094.0,57230.0,495826.0,1198.0,0.02764095226616607
China,01,38008.0,9254.0,889.0,196.0,0.023389812671016627
China,02,1633361.0,69554.0,46417.0,2624.0,0.028418090060923457
China,03,2515426.0,2923.0,98488.0,472.0,0.03915360658592223
China,04,2500143.0,1677.0,118290.0,1328.0,0.04731329367960153
China,05,2605281.0,190.0,143763.0,1.0,0.055181379666915005
China,06,2532679.0,639.0,139165.0,3.0,0.054947745055729524
China,07,2654943.0,2870.0,144036.0,20.0,0.054252012190092215
China,08,2764441.0,2259.0,145664.0,62.0,0.05269202706804016
China,09,2707451.0,631.0,142035.0,16.0,0.05246078322377764
China,10,2818977.0,821.0,146909.0,0.0,0.05211429536317608
China,11,2758806.0,1536.0,142247.0,4.0,0.05156107388486179
China,12,2931959.0,3061.0,147516.0,39.0,0.05031311829394613
Colombia,03,6190.0,906.0,68.0,16.0,0.01098546042003231
